city,state,domain,population,dataset_name,dataset_id,dataset_url,total_columns,match_score,all_columns_match,has_coordinates,has_date,has_time,has_location_description,has_crime_type,has_crime_description,has_arrest,columns_list
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in January 2015,https://www.arcgis.com/home/item.html?id=6f36c3fcbcfa4f83931f524628325c9c&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=6f36c3fcbcfa4f83931f524628325c9c&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in September 2024,https://www.arcgis.com/home/item.html?id=5dda22da2d1e42ccb95953c165fff437&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=5dda22da2d1e42ccb95953c165fff437&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2024,https://www.arcgis.com/home/item.html?id=2ff3ee8f40e8443f8db6ef3cb82ce431&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=2ff3ee8f40e8443f8db6ef3cb82ce431&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in August 2024,https://www.arcgis.com/home/item.html?id=82d044c42c9840a1a8c0b4714eb0b7ad&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=82d044c42c9840a1a8c0b4714eb0b7ad&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in August 2024,https://www.arcgis.com/home/item.html?id=5101e4cd96cc49598a7d50b76416b94e&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=5101e4cd96cc49598a7d50b76416b94e&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in August 2013,https://www.arcgis.com/home/item.html?id=0b921d3eaa4b410f8d34d0677d3f7cb5&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0b921d3eaa4b410f8d34d0677d3f7cb5&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in October 2013,https://www.arcgis.com/home/item.html?id=8f453e65e7fd445fa3bcdf8f2415241a&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=8f453e65e7fd445fa3bcdf8f2415241a&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2013,https://www.arcgis.com/home/item.html?id=e1261d1070e44f099e05b167866d1bab&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e1261d1070e44f099e05b167866d1bab&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in February 2013,https://www.arcgis.com/home/item.html?id=e541d743615d4027bf3ec00d67b7adbf&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e541d743615d4027bf3ec00d67b7adbf&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Crash Details Table,https://www.arcgis.com/home/item.html?id=70248b73c20f46b0a5ee895fc91d6222&sublayer=25,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=70248b73c20f46b0a5ee895fc91d6222&sublayer=25,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Crashes in DC,https://www.arcgis.com/home/item.html?id=70392a096a8e431381f1f692aaa06afd&sublayer=24,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=70392a096a8e431381f1f692aaa06afd&sublayer=24,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in November 2013,https://www.arcgis.com/home/item.html?id=f8d4f9f3956b4177948131d4f3e683d2&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f8d4f9f3956b4177948131d4f3e683d2&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2025,https://www.arcgis.com/home/item.html?id=51b78c1c67a1413ea6250f06909ac44f&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=51b78c1c67a1413ea6250f06909ac44f&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2025,https://www.arcgis.com/home/item.html?id=e0045c2a0008499eb2e2cf25400984e4&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=e0045c2a0008499eb2e2cf25400984e4&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Shot Spotter Gun Shots,https://www.arcgis.com/home/item.html?id=89bfd2aed9a142249225a638448a5276&sublayer=29,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=89bfd2aed9a142249225a638448a5276&sublayer=29,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2023,https://www.arcgis.com/home/item.html?id=650d2fa7060745a485147188ae59a531&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=650d2fa7060745a485147188ae59a531&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2013,https://www.arcgis.com/home/item.html?id=0814aef502aa49d783b5086565740524&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=0814aef502aa49d783b5086565740524&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Locate Your SMD and ANC,https://www.arcgis.com/home/item.html?id=12bb36e8b77a4a8780125e77e990b146,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=12bb36e8b77a4a8780125e77e990b146,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2023,https://www.arcgis.com/home/item.html?id=a9ee572cd46b4b65990337870154523e&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=a9ee572cd46b4b65990337870154523e&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in May 2013,https://www.arcgis.com/home/item.html?id=71a93c37f6c547e3b8d69cebc008493f&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=71a93c37f6c547e3b8d69cebc008493f&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in July 2023,https://www.arcgis.com/home/item.html?id=bb38013485b94213b939c80fb177689b&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=bb38013485b94213b939c80fb177689b&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in April 2013,https://www.arcgis.com/home/item.html?id=7906787f79ef47d6b1bc80a4d19ea567&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=7906787f79ef47d6b1bc80a4d19ea567&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in June 2023,https://www.arcgis.com/home/item.html?id=064c07a756994251abf55d549f900d66&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=064c07a756994251abf55d549f900d66&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2013,https://www.arcgis.com/home/item.html?id=ea6f36d302134fc899a593463fb43a83&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=ea6f36d302134fc899a593463fb43a83&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Police Service Area Details,https://www.arcgis.com/home/item.html?id=9b33920cad0a4c0796e4567100c72fef,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=9b33920cad0a4c0796e4567100c72fef,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,DC Crime Cards,https://www.arcgis.com/home/item.html?id=3d553e9f7ba941918537d51f26d746e7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3d553e9f7ba941918537d51f26d746e7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in May 2023,https://www.arcgis.com/home/item.html?id=9954cfd5e691438f9f65f85ec950bc2a&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=9954cfd5e691438f9f65f85ec950bc2a&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in May 2023,https://www.arcgis.com/home/item.html?id=47874459a66e427ba423395a58495e98&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=47874459a66e427ba423395a58495e98&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in April 2023,https://www.arcgis.com/home/item.html?id=40a9bd8a792a4d1f8f82a2f74e117b1f&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=40a9bd8a792a4d1f8f82a2f74e117b1f&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in April 2023,https://www.arcgis.com/home/item.html?id=5775553967334cb394cf66e3a2e6e578&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=5775553967334cb394cf66e3a2e6e578&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in  March 2023,https://www.arcgis.com/home/item.html?id=5ca0fe1a4d284e7bb0b9fead262118e0&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=5ca0fe1a4d284e7bb0b9fead262118e0&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in March 2023,https://www.arcgis.com/home/item.html?id=b1777fcf54b94da19d74192547541dad&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=b1777fcf54b94da19d74192547541dad&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in March 2013,https://www.arcgis.com/home/item.html?id=08283fed77f743bab072b373eb7bd96f&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=08283fed77f743bab072b373eb7bd96f&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2010,https://www.arcgis.com/home/item.html?id=29ae32ced6694cd8b51051b4b4408163&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=29ae32ced6694cd8b51051b4b4408163&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in November 2010,https://www.arcgis.com/home/item.html?id=93949f3567b64c918b0b389857d7d335&sublayer=10,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=93949f3567b64c918b0b389857d7d335&sublayer=10,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Truck Restriction,https://www.arcgis.com/home/item.html?id=9d19808365f545b1a527da47ac4b8084&sublayer=171,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=9d19808365f545b1a527da47ac4b8084&sublayer=171,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in September 2010,https://www.arcgis.com/home/item.html?id=b14fd4516f4a41e1ae6fd35caedfee65&sublayer=8,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=b14fd4516f4a41e1ae6fd35caedfee65&sublayer=8,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in February 2023,https://www.arcgis.com/home/item.html?id=63a853d51d384195afc1ab91dc85f2dd&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=63a853d51d384195afc1ab91dc85f2dd&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in January 2023,https://www.arcgis.com/home/item.html?id=03b8d9a267454921b5e76695fcd106b1&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=03b8d9a267454921b5e76695fcd106b1&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Moving Violations Issued in December 2022,https://www.arcgis.com/home/item.html?id=c87994c7cae545409676ad64db1b1667&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=c87994c7cae545409676ad64db1b1667&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in February 2023,https://www.arcgis.com/home/item.html?id=3314d4acaaf84410aba319be81d69041&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=3314d4acaaf84410aba319be81d69041&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in January 2023,https://www.arcgis.com/home/item.html?id=c1c2f559f15343dc8dddc491f8e261eb&sublayer=0,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=c1c2f559f15343dc8dddc491f8e261eb&sublayer=0,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in December 2022,https://www.arcgis.com/home/item.html?id=f57be968e9184b7fa665b61f40e6bbd8&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=f57be968e9184b7fa665b61f40e6bbd8&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in October 2010,https://www.arcgis.com/home/item.html?id=c17f66c2a42b4c79a8e3ae276d85d2d6&sublayer=9,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=c17f66c2a42b4c79a8e3ae276d85d2d6&sublayer=9,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in August 2010,https://www.arcgis.com/home/item.html?id=d45f5a57d9684b68b58e47e6af1c4349&sublayer=7,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=d45f5a57d9684b68b58e47e6af1c4349&sublayer=7,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in February 2010,https://www.arcgis.com/home/item.html?id=6bfd510fba784d02a034d2ba5ecffb0f&sublayer=1,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=6bfd510fba784d02a034d2ba5ecffb0f&sublayer=1,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in May 2010,https://www.arcgis.com/home/item.html?id=7a88efc816674ac086fdfe66dde0aef8&sublayer=4,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=7a88efc816674ac086fdfe66dde0aef8&sublayer=4,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in April 2010,https://www.arcgis.com/home/item.html?id=7b4816cbd94f46d3961d63b5819a32ae&sublayer=3,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=7b4816cbd94f46d3961d63b5819a32ae&sublayer=3,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in March 2010,https://www.arcgis.com/home/item.html?id=8b3d34817a87446b8ca3e621d8056de9&sublayer=2,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=8b3d34817a87446b8ca3e621d8056de9&sublayer=2,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in June 2010,https://www.arcgis.com/home/item.html?id=c2a74f7ecc2640ed958b8d22d78576a1&sublayer=5,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=c2a74f7ecc2640ed958b8d22d78576a1&sublayer=5,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Issued in July 2010,https://www.arcgis.com/home/item.html?id=d11b9fb3f9fe481386515961a427f62d&sublayer=6,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=d11b9fb3f9fe481386515961a427f62d&sublayer=6,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Summary for 2013 - Weeks 27 to 52,https://www.arcgis.com/home/item.html?id=10d723caceef4e37ae2b5de54e48f99e&sublayer=14,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=10d723caceef4e37ae2b5de54e48f99e&sublayer=14,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
Washington,DC,opendata.dc.gov,705749,Parking Violations Summary for 2012 - Weeks 27 to 52,https://www.arcgis.com/home/item.html?id=2c58911d94464f28b15adfd6a7a4a6be&sublayer=11,https://opendata.dc.gov/d/https://www.arcgis.com/home/item.html?id=2c58911d94464f28b15adfd6a7a4a6be&sublayer=11,1,0.0,False,False,False,False,False,False,False,False,unknown_columns
